Selected filters;Start date: 2003;End date: 2026 Q1;;;;;;;;;;;;
Country name;Region;Year joined GPE;Partner countries affected by fragility and conflict;Income classification;Grant type;Grant amount;Actual approval date;Grant agent;Start date;Closing date;Grant status;Cumulative grant utilization;Disbursement from TF;GPE Grant ID
Burundi;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$175.612 ;08/07/2024;AFD;08/07/2024;02/15/2025;Closed;US$0 ;US$0 ;GPE0016487
Burundi;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$191.646 ;08/07/2024;UNICEF;08/07/2024;07/31/2025;Closed;US$0 ;US$0 ;GPE0016490
Burundi;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$139.912 ;08/19/2024;UNESCO;08/19/2024;06/30/2025;Closed;US$0 ;US$0 ;GPE0016492
Cabo Verde;Sub-Saharan Africa;2018;No;Lower middle income;ESPDG;US$234.775 ;08/26/2014;UNICEF;08/26/2014;01/01/2017;Closed;US$234.775 ;US$234.775 ;EPD-CV-031
Cabo Verde;Sub-Saharan Africa;2018;No;Lower middle income;ESPIG;US$2.500.000 ;05/22/2018;UNICEF;09/01/2018;06/30/2024;Closed;US$2.497.549 ;US$2.500.000 ;GPE0000295
Cabo Verde;Sub-Saharan Africa;2018;No;Lower middle income;PDG;US$17.400 ;01/22/2018;UNICEF;01/26/2018;02/16/2018;Closed;US$17.400 ;US$17.400 ;GPE0000392
Cabo Verde;Sub-Saharan Africa;2018;No;Lower middle income;ESPIG (COVID-19 AF);US$750.000 ;06/23/2020;UNICEF;06/23/2020;12/31/2021;Closed;US$739.175 ;US$750.000 ;GPE0000544
Cabo Verde;Sub-Saharan Africa;2018;No;Lower middle income;STG;US$5.000.000 ;09/25/2024;UNICEF;10/01/2024;10/01/2029;Active;US$1.779.959 ;US$0 ;GPE0000839
Cabo Verde;Sub-Saharan Africa;2018;No;Lower middle income;PDG;US$119.500 ;04/17/2024;UNICEF;04/17/2024;02/28/2025;Closed;US$0 ;US$0 ;GPE0016436
Cameroon;Sub-Saharan Africa;2006;No;Low income;ESPIG;US$47.064.100 ;11/12/2006;WB;06/06/2007;12/31/2011;Closed;US$47.064.100 ;US$47.064.100 ;CAT000287
Cameroon;Sub-Saharan Africa;2006;No;Lower middle income;ESPIG;US$50.761.884 ;11/19/2013;WB;03/11/2014;06/30/2019;Closed;US$50.761.884 ;US$50.761.884 ;PIG-CM-031
Cameroon;Sub-Saharan Africa;2006;No;Lower middle income;ESPDG;US$199.424 ;07/30/2012;WB;09/09/2012;10/31/2013;Closed;US$199.424 ;US$199.424 ;EPD-CM-008
Cameroon;Sub-Saharan Africa;2006;No;Lower middle income;PDG;US$190.395 ;12/10/2012;WB;02/03/2013;03/31/2014;Closed;US$190.395 ;US$190.395 ;PDG-CM-009
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;MLT-ESPIG;US$53.800.000 ;08/19/2020;WB;08/19/2021;12/31/2026;Active;US$41.678.560 ;US$43.200.000 ;GPE0000376
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;ESPDG;US$499.352 ;09/27/2018;WB;09/28/2018;06/30/2021;Closed;US$499.352 ;US$499.352 ;GPE0000396
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;ESPIG (AF);US$7.760.000 ;04/11/2019;UNICEF;05/01/2019;11/30/2021;Closed;US$7.631.609 ;US$7.760.000 ;GPE0000422
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;PDG;US$264.068 ;01/08/2020;WB;01/08/2020;06/30/2021;Closed;US$264.068 ;US$264.068 ;GPE0000471
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;ESPIG (COVID-19 AF);US$10.820.660 ;07/17/2020;UNESCO;08/01/2020;12/31/2022;Closed;US$10.820.660 ;US$11.000.000 ;GPE0000567
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;MLT;US$14.872.950 ;04/07/2025;IsDB;12/14/2025;05/31/2029;Active;US$0 ;US$0 ;GPE0014913
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;STG;US$31.250.000 ;10/30/2025;UNESCO,UNICEF;01/01/2026;12/31/2029;Active;US$0 ;US$0 ;GPE0000857
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;SCG;US$801.221 ;11/22/2022;WB;11/23/2022;06/30/2026;Active;US$399.913 ;US$399.913 ;GPE0000897
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;SCG;US$144.125 ;05/02/2023;UNESCO;05/02/2023;04/30/2024;Closed;US$144.125 ;US$0 ;GPE0000918
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;PDG;US$200.000 ;11/22/2023;IsDB;11/22/2023;07/31/2025;Active;US$0 ;US$0 ;GPE0016344
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;PDG;US$154.861 ;11/15/2024;UNESCO;11/15/2024;12/31/2025;Closed;US$0 ;US$0 ;GPE0016528
Cameroon;Sub-Saharan Africa;2006;Yes;Lower middle income;PDG;US$150.870 ;11/15/2024;UNICEF;11/15/2024;02/28/2026;Active;US$0 ;US$0 ;GPE0016529
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPIG;US$37.595.774 ;12/13/2008;WB;04/06/2009;03/31/2015;Closed;US$37.595.774 ;US$37.595.774 ;CAT000078
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPIG (AF);US$3.646.253 ;11/19/2013;UNICEF;11/20/2013;06/30/2015;Closed;US$3.646.253 ;US$3.646.253 ;PIG-CF-032
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPDG;US$9.559 ;07/29/2014;UNICEF;07/29/2014;12/31/2014;Closed;US$9.559 ;US$9.559 ;EPD-CF-030
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;PDG;US$77.109 ;10/01/2012;WB;10/29/2012;12/31/2013;Closed;US$77.109 ;US$77.109 ;PDG-CF-005
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPIG;US$15.510.000 ;12/16/2014;UNICEF;12/17/2014;07/31/2018;Closed;US$15.510.000 ;US$15.510.000 ;PIG-CF-050
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPDG;US$36.801 ;07/30/2012;WB;10/22/2012;12/31/2013;Closed;US$36.801 ;US$36.801 ;EPD-CF-007
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPIG;US$31.600.000 ;12/04/2020;WB;07/15/2021;09/15/2025;Closed;US$31.433.455 ;US$31.600.000 ;GPE0000377
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPIG (AF);US$6.320.000 ;09/17/2018;UNICEF;09/17/2018;10/31/2020;Closed;US$6.314.664 ;US$6.320.000 ;GPE0000394
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPDG;US$500.000 ;04/24/2019;WB;04/26/2019;06/30/2020;Closed;US$499.165 ;US$499.165 ;GPE0000423
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;PDG;US$394.206 ;11/12/2019;WB;11/22/2019;11/30/2020;Closed;US$394.206 ;US$394.206 ;GPE0000448
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;ESPIG (COVID-19 AF);US$7.000.000 ;06/25/2020;UNICEF;07/26/2020;08/31/2022;Closed;US$6.996.194 ;US$7.000.000 ;GPE0000552
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;SCG;US$631.660 ;03/24/2022;UNICEF;02/23/2022;08/31/2024;Closed;US$612.263 ;US$0 ;GPE0000663
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;MLT-STG-GEA;US$55.950.000 ;06/27/2024;WB;12/04/2024;10/30/2030;Active;US$4.818.508 ;US$7.895.000 ;GPE0016349
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;PDG;US$200.000 ;03/25/2024;WB;03/25/2024;12/31/2024;Closed;US$0 ;US$0 ;GPE0016424
Central African Republic;Sub-Saharan Africa;2008;Yes;Low income;SCG;US$2.058.298 ;11/27/2024;UNICEF;01/01/2025;12/31/2027;Active;US$356.045 ;US$0 ;GPE0016536
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$7.029.066 ;11/20/2012;UNESCO;04/30/2013;06/30/2017;Closed;US$7.029.066 ;US$7.029.066 ;PIG-TD-16B
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$40.140.000 ;11/20/2012;UNICEF;01/01/2013;06/30/2017;Closed;US$40.044.367 ;US$40.140.000 ;PIG-TD-16A
Chad;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$129.820 ;06/17/2014;UNICEF;06/17/2014;12/31/2014;Closed;US$129.820 ;US$129.820 ;PDG-TD-29
Chad;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$106.000 ;06/17/2014;UNESCO;06/17/2014;12/31/2014;Closed;US$106.000 ;US$106.000 ;EPD-TD-033
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPDG;US$165.078 ;08/11/2016;UNESCO;08/11/2016;12/31/2017;Closed;US$165.078 ;US$165.078 ;EPD-TD-055
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPIG (AF);US$6.955.170 ;02/04/2016;UNICEF;02/05/2016;06/30/2017;Closed;US$6.950.963 ;US$6.955.170 ;PIG-TD-059
Chad;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$199.605 ;11/09/2016;UNICEF;11/09/2016;02/28/2018;Closed;US$199.605 ;US$199.605 ;PDG-TD-35
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$50.044.830 ;05/22/2018;UNESCO,UNICEF;06/01/2018;12/31/2024;Closed;US$49.677.151 ;US$35.698.326 ;GPE0000297
Chad;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$182.669 ;11/30/2018;UNICEF;11/30/2018;12/31/2019;Closed;US$182.669 ;US$182.669 ;GPE0000407
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPDG;US$499.851 ;03/04/2020;WB;03/05/2020;12/31/2023;Closed;US$436.279 ;US$436.279 ;GPE0000488
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPIG (COVID-19 AF);US$4.987.327 ;09/10/2020;WB;09/17/2021;12/31/2022;Closed;US$4.987.327 ;US$4.987.327 ;GPE0000586
Chad;Sub-Saharan Africa;2012;Yes;Low income;ESPIG (AF);US$10.000.000 ;01/22/2021;UNESCO;02/24/2021;02/29/2024;Closed;US$9.200.851 ;US$10.000.000 ;GPE0000618
Chad;Sub-Saharan Africa;2012;Yes;Low income;STG-GEA;US$105.520.000 ;09/26/2024;UNESCO,UNICEF;01/01/2025;12/31/2028;Active;US$4.103.652 ;US$0 ;GPE0000824
Chad;Sub-Saharan Africa;2012;Yes;Low income;STG (AF);US$10.000.000 ;08/02/2023;UNICEF;08/04/2023;08/04/2025;Closed;US$9.223.495 ;US$0 ;GPE0000946
Chad;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$200.000 ;02/21/2024;UNICEF;02/21/2024;12/31/2024;Closed;US$0 ;US$0 ;GPE0016412
Chad;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$200.000 ;02/21/2024;UNESCO;02/21/2024;02/28/2025;Closed;US$0 ;US$0 ;GPE0016413
Chad;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$199.620 ;02/20/2025;IsDB;02/20/2025;12/15/2025;Active;US$0 ;US$0 ;GPE0016562
Comoros;Sub-Saharan Africa;2013;Yes;Low income;ESPIG;US$4.581.381 ;05/21/2013;UNICEF;09/01/2013;06/30/2018;Closed;US$4.581.381 ;US$4.581.381 ;PIG-KM-019
Comoros;Sub-Saharan Africa;2013;Yes;Low income;ESPDG;US$150.000 ;08/06/2012;UNICEF;08/06/2012;09/30/2013;Closed;US$150.000 ;US$150.000 ;EPD-KM-012
Comoros;Sub-Saharan Africa;2013;Yes;Low income;ESPDG;US$444.274 ;05/12/2016;UNICEF;05/13/2016;06/30/2017;Closed;US$444.274 ;US$444.274 ;EPD-KM-052
Comoros;Sub-Saharan Africa;2013;Yes;Low income;PDG;US$200.000 ;08/10/2017;UNICEF;09/01/2017;12/31/2018;Closed;US$200.000 ;US$200.000 ;GPE0000300
Comoros;Sub-Saharan Africa;2013;Yes;Low income;ESPIG;US$2.300.000 ;05/22/2018;UNICEF;08/01/2018;04/30/2023;Closed;US$2.129.970 ;US$2.300.000 ;GPE0000298
Comoros;Sub-Saharan Africa;2013;Yes;Lower middle income;PDG;US$118.580 ;07/01/2020;UNICEF;07/02/2020;12/31/2020;Closed;US$118.580 ;US$118.580 ;GPE0000563
Comoros;Sub-Saharan Africa;2013;Yes;Lower middle income;ESPIG (COVID-19 AF);US$750.000 ;10/28/2020;UNICEF;11/01/2020;12/30/2022;Closed;US$728.048 ;US$750.000 ;GPE0000604
Comoros;Sub-Saharan Africa;2013;Yes;Lower middle income;SCG;US$700.000 ;12/20/2022;WB;12/31/2022;12/31/2025;Active;US$699.382 ;US$700.000 ;GPE0000806
Comoros;Sub-Saharan Africa;2013;Yes;Lower middle income;STG;US$5.000.000 ;07/22/2024;WB;06/04/2025;06/30/2029;Active;US$0 ;US$0 ;GPE0000816
Comoros;Sub-Saharan Africa;2013;Yes;Lower middle income;PDG;US$200.002 ;12/21/2023;WB;12/20/2023;02/28/2025;Closed;US$0 ;US$0 ;GPE0016359
Comoros;Sub-Saharan Africa;2013;Yes;Lower middle income;MLT;US$4.000.000 ;12/10/2024;WB;06/04/2025;06/30/2029;Active;US$0 ;US$0 ;GPE0016377
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$99.924.060 ;11/20/2012;WB;05/15/2013;02/28/2017;Closed;US$99.924.060 ;US$99.924.060 ;PIG-ZR-13A
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;ESPIG;US$99.418.356 ;06/16/2016;WB;08/09/2017;12/31/2022;Closed;US$99.418.356 ;US$99.418.356 ;PIG-ZR-060
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;ESPDG;US$87.102 ;06/05/2015;WB;06/05/2015;05/31/2016;Closed;US$87.102 ;US$87.102 ;EPD-ZR-39
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$302.114 ;10/21/2015;WB;11/01/2015;12/31/2016;Closed;US$302.114 ;US$302.114 ;PDG-ZR-034
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;ESPIG (COVID-19 AF);US$14.997.569 ;07/09/2020;UNICEF;07/09/2020;03/31/2022;Closed;US$14.875.760 ;US$14.997.569 ;GPE0000565
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;ESPIG (AF);US$20.000.000 ;12/11/2020;UNICEF;12/18/2020;12/31/2022;Closed;US$19.951.872 ;US$20.000.000 ;GPE0000611
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;SCG;US$760.000 ;05/07/2021;UNESCO;05/11/2021;03/31/2025;Closed;US$757.567 ;US$0 ;GPE0000634
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;STG-GEA;US$137.500.000 ;09/28/2023;AFD,WB;01/29/2024;06/27/2028;Active;US$27.385.219 ;US$20.000.000 ;GPE0000774
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$190.095 ;01/11/2023;WB;01/11/2023;12/31/2023;Closed;US$0 ;US$0 ;GPE0000849
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;PDG;US$199.381 ;01/11/2023;AFD;01/11/2023;04/30/2024;Closed;-US$584 ;-US$584 ;GPE0000860
Congo, Democratic Republic of;Sub-Saharan Africa;2012;Yes;Low income;SCG;US$2.312.037 ;10/26/2023;UNESCO;11/01/2023;03/31/2026;Active;US$1.935.991 ;US$0 ;GPE0016336
Congo, Republic of;Sub-Saharan Africa;2015;No;Lower middle income;ESPDG;US$247.535 ;05/02/2014;UNICEF;05/08/2014;09/30/2014;Closed;US$247.535 ;US$247.535 ;EPD-CG-028
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;ESPIG;US$10.700.000 ;06/28/2021;UNESCO;11/24/2021;11/30/2025;Closed;US$10.464.505 ;US$10.700.000 ;GPE0000413
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;ESPDG;US$230.598 ;04/21/2020;UNESCO;04/24/2020;12/31/2020;Closed;US$233.500 ;US$233.500 ;GPE0000501
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;ESPIG (COVID-19 AF);US$7.000.000 ;07/23/2020;UNICEF;09/15/2020;12/31/2022;Closed;US$6.995.928 ;US$7.000.000 ;GPE0000572
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;PDG;US$198.739 ;10/13/2020;UNESCO;10/15/2020;03/31/2021;Closed;US$198.739 ;US$198.739 ;GPE0000589
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;STG;US$10.000.000 ;06/12/2025;UNESCO,UNICEF;09/01/2025;09/01/2029;Active;US$14.226 ;US$0 ;GPE0000859
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;SCG;US$202.080 ;01/25/2024;UNESCO;01/25/2024;09/30/2024;Closed;US$200.613 ;US$0 ;GPE0016360
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;MLT;US$15.000.000 ;05/30/2024;WB;03/16/2025;01/01/2028;Active;US$3.943.362 ;US$3.975.000 ;GPE0016378
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;PDG;US$200.000 ;01/31/2025;UNESCO,UNICEF;01/31/2025;06/30/2025;Closed;US$0 ;US$0 ;GPE0016555
Congo, Republic of;Sub-Saharan Africa;2015;Yes;Lower middle income;SCG;US$1.350.000 ;10/23/2025;UNESCO,UNICEF;11/03/2025;10/31/2029;Active;US$0 ;US$0 ;GPE0016610
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;MLT;US$15.000.000 ;11/23/2022;WB;04/20/2023;04/20/2027;Active;US$2.961.972 ;US$10.000.000 ;GPE0000627
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;SCG;US$700.000 ;12/09/2021;UNICEF;12/13/2021;12/31/2025;Closed;US$673.823 ;US$0 ;GPE0000636
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;MLT-GEA;US$62.455.000 ;05/30/2024;WB;09/01/2024;05/31/2028;Active;US$1.577.500 ;US$11.805.000 ;GPE0014892
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;PDG;US$199.608 ;05/30/2022;WB;06/01/2022;12/31/2022;Closed;US$199.608 ;US$199.608 ;GPE0000762
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;SCG;US$109.115 ;09/16/2022;UNESCO;09/16/2022;09/15/2023;Closed;US$105.246 ;-US$3.869 ;GPE0000789
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;STG;US$35.928.000 ;07/29/2024;UNESCO;10/01/2024;09/30/2028;Active;US$6.733.116 ;US$0 ;GPE0000825
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;PDG;US$199.946 ;10/31/2023;UNESCO;11/03/2023;05/31/2024;Closed;US$0 ;US$0 ;GPE0016337
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;PDG;US$199.806 ;10/31/2023;WB;11/03/2023;05/31/2024;Closed;US$0 ;US$0 ;GPE0016338
Cote d'Ivoire;Sub-Saharan Africa;2010;No;Lower middle income;SCG;US$250.319 ;10/23/2025;WB;11/01/2025;04/30/2027;Active;US$0 ;US$0 ;GPE0016611
Cote d'Ivoire;Sub-Saharan Africa;2010;Yes;Lower middle income;ESPIG;US$41.349.656 ;12/15/2011;WB;07/16/2012;08/30/2017;Closed;US$41.349.656 ;US$41.349.656 ;PIG-CI-001
Cote d'Ivoire;Sub-Saharan Africa;2010;Yes;Lower middle income;ESPIG;US$49.656.238 ;02/22/2018;WB;07/31/2018;12/31/2023;Closed;US$49.656.191 ;US$49.656.191 ;GPE000085
Cote d'Ivoire;Sub-Saharan Africa;2010;Yes;Lower middle income;ESPDG;US$220.219 ;02/25/2016;UNICEF;02/26/2016;06/30/2017;Closed;US$220.219 ;US$220.219 ;EPD-CI-046
Cote d'Ivoire;Sub-Saharan Africa;2010;Yes;Lower middle income;PDG;US$97.277 ;12/21/2018;WB;12/21/2018;06/30/2019;Closed;US$97.277 ;US$97.277 ;GPE0000410
Cote d'Ivoire;Sub-Saharan Africa;2010;Yes;Lower middle income;PDG;US$200.000 ;03/15/2017;WB;03/16/2017;03/16/2018;Closed;US$170.195 ;US$170.195 ;GPE0000430
Cote d'Ivoire;Sub-Saharan Africa;2010;Yes;Lower middle income;ESPIG (COVID-19 AF);US$10.999.302 ;06/25/2020;UNICEF;06/25/2020;12/31/2021;Closed;US$10.998.703 ;US$10.999.302 ;GPE0000550
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;ESPIG;US$25.300.000 ;11/19/2013;UNICEF;03/28/2014;12/31/2019;Closed;US$25.300.000 ;US$25.300.000 ;PIG-ER-034
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;ESPDG;US$114.986 ;02/11/2013;UNICEF;02/14/2013;12/31/2013;Closed;US$114.986 ;US$114.986 ;EPD-ER-018
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;PDG;US$169.250 ;01/07/2013;UNICEF;01/10/2013;12/31/2013;Closed;US$169.250 ;US$169.250 ;PDG-ER-013
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;ESPDG;US$500.000 ;02/24/2017;UNICEF;02/24/2017;02/28/2018;Closed;US$500.000 ;US$500.000 ;EPD-ER-040
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;ESPIG;US$17.200.000 ;01/08/2020;UNICEF;01/08/2020;06/30/2026;Active;US$13.453.690 ;US$7.773.785 ;GPE0000334
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;STG;US$11.820.000 ;05/30/2024;UNICEF;07/01/2024;06/30/2027;Active;US$732.481 ;US$0 ;GPE0000841
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;PDG;US$200.000 ;10/20/2023;UNICEF;10/20/2023;07/31/2024;Closed;US$0 ;US$0 ;GPE0016340
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;SCG;US$2.200.000 ;05/13/2024;UNICEF;07/01/2024;07/31/2027;Active;US$4.399 ;US$0 ;GPE0016447
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;PDG;US$153.480 ;08/09/2024;UNICEF;08/01/2024;04/30/2025;Closed;US$0 ;US$0 ;GPE0016488
Eritrea;Sub-Saharan Africa;2013;Yes;Low income;STG-GEA;US$5.910.000 ;05/28/2025;UNICEF;07/01/2025;07/31/2028;Active;US$821 ;US$0 ;GPE0016489
Eswatini;Sub-Saharan Africa;2022;No;Lower middle income;ESPDG;US$494.502 ;01/12/2020;UNICEF;01/17/2020;05/31/2022;Closed;US$494.502 ;US$494.502 ;GPE0000473
Eswatini;Sub-Saharan Africa;2022;No;Lower middle income;MLT;US$5.000.000 ;11/16/2021;WB;06/20/2023;07/20/2028;Active;US$3.118.389 ;US$3.200.000 ;GPE0000648
Ethiopia;Sub-Saharan Africa;2004;No;Low income;ESPIG;US$125.000.000 ;12/04/2020;WB;04/13/2021;04/08/2025;Closed;US$123.045.799 ;US$123.245.799 ;GPE0000360
Ethiopia;Sub-Saharan Africa;2004;No;Low income;ESPIG (AF);US$19.995.284 ;10/29/2020;Save the Children UK;12/01/2020;09/30/2022;Closed;US$19.995.284 ;US$19.995.284 ;GPE0000606
Ethiopia;Sub-Saharan Africa;2004;No;Low income;MLT;US$20.000.000 ;02/26/2021;WB;10/29/2021;04/08/2025;Closed;US$19.600.000 ;US$19.600.000 ;GPE0000624
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;ESPIG;US$100.000.000 ;11/19/2013;WB;05/09/2014;02/16/2018;Closed;US$100.000.000 ;US$100.000.000 ;PIG-ET-035
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;ESPIG;US$69.535.734 ;12/10/2007;WB;11/21/2008;09/30/2013;Closed;US$69.535.734 ;US$69.535.734 ;CAT000091
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;ESPIG;US$97.828.573 ;05/06/2010;WB;07/26/2010;12/31/2013;Closed;US$97.828.573 ;US$97.828.573 ;CAT000092
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;ESPIG;US$100.000.000 ;12/02/2016;WB;07/18/2017;12/31/2019;Closed;US$89.991.617 ;US$89.991.617 ;PIG-ET-065
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;ESPDG;US$187.170 ;01/28/2016;UNICEF;02/04/2016;09/30/2016;Closed;US$187.170 ;US$187.170 ;EPD-ET-043
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;PDG;US$199.000 ;07/07/2016;WB;07/07/2016;06/30/2017;Closed;US$196.999 ;US$196.999 ;GPE0000431
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;PDG;US$199.923 ;05/24/2019;WB;05/28/2019;02/28/2021;Closed;US$199.971 ;US$199.971 ;GPE0000442
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;ESPDG;US$473.687 ;10/27/2019;UNESCO;10/29/2019;09/30/2021;Closed;US$438.687 ;US$438.687 ;GPE0000462
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;ESPIG (COVID-19 AF);US$14.570.658 ;06/15/2020;WB;12/08/2020;12/31/2022;Closed;US$14.561.941 ;US$14.561.941 ;GPE0000526
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;MLT;US$2.572.779 ;06/21/2024;UNICEF;06/01/2024;12/15/2026;Active;US$203.572 ;US$0 ;GPE0014898
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;STG (AF);US$9.921.317 ;10/26/2022;Save the Children UK;11/01/2022;12/31/2023;Closed;US$9.842.634 ;US$9.921.317 ;GPE0000788
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;STG-GEA;US$132.590.000 ;03/28/2024;UNICEF;07/01/2024;07/01/2028;Active;US$15.926.797 ;US$0 ;GPE0000842
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;PDG;US$200.000 ;09/01/2023;UNICEF;09/05/2023;09/30/2024;Closed;US$0 ;US$0 ;GPE0000959
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;PDG;US$49.050 ;11/06/2023;UNICEF;12/01/2023;12/31/2023;Closed;US$0 ;US$0 ;GPE0016339
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;MLT;US$47.300.000 ;02/03/2025;WB;06/04/2025;12/31/2029;Active;US$6.015.257 ;US$10.000.000 ;GPE0016356
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;PDG;US$200.000 ;08/01/2024;WB;08/02/2024;03/31/2025;Closed;US$0 ;US$0 ;GPE0016480
Ethiopia;Sub-Saharan Africa;2004;Yes;Low income;SCG;US$4.100.000 ;06/14/2024;WB;01/01/2025;05/31/2028;Active;US$520.805 ;US$1.650.000 ;GPE0016486
Gambia, The;Sub-Saharan Africa;2003;No;Low income;MLT-STG;US$10.860.000 ;11/27/2023;WB;05/10/2024;02/29/2028;Active;US$2.237.938 ;US$2.785.000 ;GPE0014888
Gambia, The;Sub-Saharan Africa;2003;No;Low income;PDG;US$198.750 ;07/10/2023;WB;07/10/2023;10/31/2024;Closed;US$0 ;US$0 ;GPE0000937
Gambia, The;Sub-Saharan Africa;2003;No;Low income;SCG;US$1.900.000 ;10/30/2023;WB;03/01/2024;02/29/2028;Active;US$861.896 ;US$900.000 ;GPE0016416
